,Media_Adwell_upperfunnel_native,Media_Bing_lowerfunnel_search_brand,Media_Bing_midfunnel_search_midbrand,Media_Bing_upperfunnel_search_nobrand,Media_DBM_lowerfunnel_display,Media_DBM_midfunnel_display,Media_DBM_upperfunnel_display,Media_DBM_upperfunnel_video,Media_DC_DBM_upperfunnel_video,Media_Eurosize_upperfunnel_OOH_JCD,Media_Eurosize_upperfunnel_OOH_VA,Media_Facebook_lowerfunnel_display,Media_Facebook_lowerfunnel_video,Media_Facebook_upperfunnel_display,Media_Facebook_upperfunnel_video,Media_Flygstart_upperfunnel_newsletter,Media_Google_lowerfunnel_display,Media_Google_lowerfunnel_search_brand,Media_Google_midfunnel_display,Media_Google_midfunnel_search_midbrand,Media_Google_upperfunnel_display,Media_Google_upperfunnel_search_nobrand,Media_Google_video_lowerfunnel_Youtube,Media_Google_video_upperfunnel_Youtube,Media_HejSenior_upperfunnel_newsletter,Media_Instagram_lowerfunnel_display,Media_Instagram_lowerfunnel_video,Media_Instagram_upperfunnel_display,Media_Instagram_upperfunnel_video,Media_MediaMath_upperfunnel_video,Media_Newsletter_lowerfunnel,Media_Newsner_midfunnel_native,Media_Online_radio_upperfunnel,Media_Radio_upperfunnel,Media_Secreteescape_midfunnel_display,Media_Smarter_Travel_upperfunnel_affiliate,Media_Snapchat_upperfunnel_display,Media_Snapchat_upperfunnel_video,Media_Sociomantic_lowerfunnel_retarg_display,Media_Sociomantic_upperfunnel_prospecting_display,Media_TV_upperfunnel,Media_Tiktok_upperfunnel_video,Media_TradeTracker_upperfunnel_affiliate,Media_Youtube_Masthead_upperfunnel_video
2020-10-20,0,54.0,140.0,396.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,3150.0,0.0,6448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,3.0,0.0,0,0,0.0,0.0,0,0,320.0,0.0
2020-10-21,0,41.0,118.0,406.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,308.0,0.0,2492.0,0.0,6804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,7.0,0.0,0,0,0.0,0.0,0,0,309.0,0.0
2020-10-22,0,51.0,131.0,406.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,2896.0,0.0,6290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,752.0,0.0,0,0,4.0,0.0,0,0,0.0,0.0,0,0,365.0,0.0
2020-10-23,0,40.0,107.0,374.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,2590.0,0.0,5610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,194.0,0.0,0,0,5.0,0.0,0,0,0.0,0.0,0,0,307.0,0.0
2020-10-24,0,34.0,108.0,349.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,2141.0,0.0,6189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,657.0,0.0,0,0,2.0,0.0,0,0,0.0,0.0,0,0,407.0,0.0
2020-10-25,0,38.0,98.0,385.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,1486.0,0.0,246.0,0.0,3374.0,0.0,6456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,625.0,0.0,0,0,10.0,0.0,0,0,0.0,0.0,0,0,441.0,0.0
2020-10-26,0,40.0,108.0,421.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,0.0,2826.0,0.0,7120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,3.0,0.0,0,0,0.0,0.0,0,0,392.0,0.0
2020-10-27,0,51.0,120.0,321.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,2932.0,0.0,6371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,682.0,0.0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,289.0,0.0
2020-10-28,0,27.0,112.0,349.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,0.0,1964.0,0.0,6724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,394.0,0.0,0,0,6.0,0.0,0,0,0.0,0.0,0,0,340.0,0.0
2020-10-29,0,31.0,76.0,248.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,1508.0,0.0,96.0,0.0,2272.0,0.0,5862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,2.0,0.0,0,0,0.0,0.0,0,0,295.0,0.0
2020-10-30,0,35.0,58.0,201.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0,2022.0,0.0,4501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,3.0,0.0,0,0,0.0,0.0,0,0,264.0,0.0
2020-10-31,0,24.0,79.0,213.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,1634.0,0.0,4853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,2.0,0.0,0,0,0.0,0.0,0,0,263.0,0.0
2020-11-01,0,46.0,76.0,272.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,2508.0,0.0,4748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,2.0,0.0,0,0,0.0,0.0,0,0,244.0,0.0
2020-11-02,0,39.0,89.0,328.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,0.0,2234.0,0.0,5275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,200.0,0.0,0,0,5.0,0.0,0,0,0.0,0.0,0,0,285.0,0.0
2020-11-03,0,45.0,86.0,276.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,2235.0,0.0,4352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,328.0,0.0,0,0,2.0,0.0,0,0,0.0,0.0,0,0,242.0,0.0
2020-11-04,0,27.0,71.0,207.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,1626.0,0.0,4298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,5.0,0.0,0,0,0.0,0.0,0,0,845.0,0.0
2020-11-05,0,34.0,82.0,216.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,2206.0,0.0,4037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27.0,0.0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,868.0,0.0
2020-11-06,0,32.0,80.0,180.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,173.0,0.0,2361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,657.0,0.0,0,0,4.0,0.0,0,0,0.0,0.0,0,0,881.0,0.0
2020-11-07,0,31.0,59.0,213.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,67.0,0.0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,1525.0,0.0
2020-11-08,0,38.0,85.0,227.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,5.0,0.0,0,0,0.0,0.0,0,0,1986.0,0.0
2020-11-09,0,23.0,52.0,317.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,8.0,0.0,0,0,0.0,0.0,0,0,1327.0,0.0
2020-11-10,0,0.0,9.0,362.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,1569.0,0.0
2020-11-11,0,0.0,12.0,314.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,568.0,0.0,0,0,9.0,0.0,0,0,0.0,0.0,0,0,1345.0,0.0
2020-11-12,0,0.0,53.0,163.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,194.0,0.0,0,0,2.0,0.0,0,0,0.0,0.0,0,0,1801.0,0.0
2020-11-13,0,0.0,49.0,134.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,4.0,0.0,0,0,0.0,0.0,0,0,1504.0,0.0
2020-11-14,0,0.0,46.0,120.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,600.0,0.0,0,0,4.0,0.0,0,0,0.0,0.0,0,0,856.0,0.0
2020-11-15,0,0.0,43.0,157.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,5.0,0.0,0,0,0.0,0.0,0,0,1133.0,0.0
2020-11-16,0,0.0,49.0,172.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,4.0,0.0,0,0,0.0,0.0,0,0,1380.0,0.0
2020-11-17,0,40.0,7.0,19.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,327.0,0.0,0,0,2.0,0.0,0,0,0.0,0.0,0,0,1169.0,0.0
2020-11-18,0,46.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,837.0,0.0,0,0,10.0,0.0,0,0,0.0,0.0,0,0,424.0,0.0
2020-11-19,0,45.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,217.0,0.0,0,0,11.0,0.0,0,0,0.0,0.0,0,0,1207.0,0.0
2020-11-20,0,45.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,4.0,0.0,0,0,0.0,0.0,0,0,968.0,0.0
2020-11-21,0,67.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,548.0,0.0,0,0,2.0,0.0,0,0,0.0,0.0,0,0,1329.0,0.0
2020-11-22,0,8.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,71.0,0.0,0,0,3.0,0.0,0,0,0.0,0.0,0,0,662.0,0.0
2020-11-23,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,2.0,0.0,0,0,0.0,0.0,0,0,949.0,0.0
2020-11-24,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,1063.0,0.0
2020-11-25,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,293.0,0.0,0,0,4.0,0.0,0,0,0.0,0.0,0,0,1211.0,0.0
2020-11-26,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,577.0,0.0,0,0,4.0,0.0,0,0,0.0,0.0,0,0,1074.0,0.0
2020-11-27,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,7.0,0.0,0,0,0.0,0.0,0,0,959.0,0.0
2020-11-28,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,1244.0,0.0
2020-11-29,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,4.0,0.0,0,0,0.0,0.0,0,0,1533.0,0.0
2020-11-30,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,5.0,0.0,0,0,0.0,0.0,0,0,1337.0,0.0
2020-12-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,1058.0,0.0
2020-12-02,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,4.0,0.0,0,0,0.0,0.0,0,0,1324.0,0.0
2020-12-03,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,735.0,0.0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,1070.0,0.0
2020-12-04,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,6.0,0.0,0,0,0.0,0.0,0,0,988.0,0.0
2020-12-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1383.0,0.0
2020-12-06,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,2476.0,0.0,0.0,0.0,0.0,0.0,867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,1626.0,0.0
2020-12-07,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,6.0,0.0,0,0,0.0,0.0,0,0,1342.0,0.0
2020-12-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,2.0,0.0,0,0,0.0,0.0,0,0,500.0,0.0
2020-12-09,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,405.0,0.0,0,0,4.0,0.0,0,0,0.0,0.0,0,0,725.0,0.0
2020-12-10,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,2.0,0.0,0,0,0.0,0.0,0,0,1445.0,0.0
2020-12-11,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,744.0,0.0,0,0,3.0,0.0,0,0,0.0,0.0,0,0,595.0,0.0
2020-12-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,544.0,0.0
2020-12-13,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,1892.0,0.0,0.0,0.0,0.0,0.0,990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,5.0,0.0,0,0,0.0,0.0,0,0,581.0,0.0
2020-12-14,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,6.0,0.0,0,0,0.0,0.0,0,0,1370.0,0.0
2020-12-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1374.0,0.0
2020-12-16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,764.0,0.0,0,0,6.0,0.0,0,0,0.0,0.0,0,0,1581.0,0.0
2020-12-17,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,214.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1864.0,0.0
2020-12-18,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,1939.0,0.0,857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,2.0,0.0,0,0,0.0,0.0,0,0,1648.0,0.0
2020-12-19,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,1930.0,0.0,1271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,3022.0,0.0
2020-12-20,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,2886.0,0.0,170.0,0.0,2942.0,0.0,855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,3113.0,0.0
2020-12-21,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,2269.0,0.0,952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,199.0,0.0,0,0,4.0,0.0,0,0,0.0,0.0,0,0,4292.0,0.0
2020-12-22,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,2218.0,0.0,795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,2.0,0.0,0,0,0.0,0.0,0,0,3008.0,0.0
2020-12-23,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,1732.0,0.0,997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,656.0,0.0,0,0,3.0,0.0,0,0,0.0,0.0,0,0,3665.0,0.0
2020-12-24,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,1894.0,0.0,970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,4131.0,0.0
2020-12-25,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,2288.0,0.0,1174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,290.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,3814.0,0.0
2020-12-26,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,0.0,1867.0,0.0,1538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,3383.0,0.0
2020-12-27,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,2461.0,0.0,180.0,0.0,2944.0,0.0,1043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,2967.0,0.0
2020-12-28,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,0.0,2354.0,0.0,1182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,207.0,0.0,0,0,2.0,0.0,0,0,0.0,0.0,0,0,4112.0,0.0
2020-12-29,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,2523.0,0.0,1179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,4660.0,0.0
2020-12-30,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,0.0,1861.0,0.0,1314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,720.0,0.0,0,0,2.0,0.0,0,0,0.0,0.0,0,0,5543.0,0.0
2020-12-31,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,1687.0,0.0,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,41.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,2864.0,0.0
2021-01-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,2405.0,0.0,5837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,4423.0,0.0
2021-01-02,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,2097.0,0.0,7413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5414.0,0.0
2021-01-03,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,2477.0,0.0,176.0,0.0,2843.0,0.0,7742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,7331.0,0.0
2021-01-04,0,42.0,43.0,219.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,2446.0,0.0,7701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,2510.0,0.0
2021-01-05,0,73.0,47.0,286.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,2540.0,0.0,6037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,2027.0,0.0
2021-01-06,0,56.0,46.0,303.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,1887.0,0.0,6745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,780.0,0.0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,1040.0,0.0
2021-01-07,0,67.0,51.0,348.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,2562.0,0.0,6487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,3561.0,0.0
