Stationsnamn;Klimatnummer;Mäthöjd (meter över marken)
Norsborg 2;97160;2.0

Parameternamn;Beskrivning;Enhet
Nederbörd;1 gång/dygn, kl 18;code

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1968-01-01 00:00:00;1974-12-31 23:59:59;15.0;59.2524;17.7989
1975-01-01 00:00:00;2022-02-28 23:59:59;8.671;59.2518;17.7960

Från Datum Tid (UTC);Till Datum Tid (UTC);Representativt dygn;Nederbörd;Kvalitet;;Tidsutsnitt:
1986-03-12 06:00:01;1986-03-13 06:00:00;1986-03-12;byar av snöblandat regn;Y
1986-03-13 06:00:01;1986-03-14 06:00:00;1986-03-13;snowfall;Y
1986-03-24 06:00:01;1986-03-25 06:00:00;1986-03-24;byar av snöblandat regn;Y
1986-03-25 06:00:01;1986-03-26 06:00:00;1986-03-25;byar av snöblandat regn;Y
1986-04-13 06:00:01;1986-04-14 06:00:00;1986-04-13;snowfall;Y
1986-04-14 06:00:01;1986-04-15 06:00:00;1986-04-14;snowfall;Y
1986-04-20 06:00:01;1986-04-21 06:00:00;1986-04-20;snöblandat regn;Y
1986-04-21 06:00:01;1986-04-22 06:00:00;1986-04-21;regn;Y
1986-04-22 06:00:01;1986-04-23 06:00:00;1986-04-22;regn;Y
1986-04-27 06:00:01;1986-04-28 06:00:00;1986-04-27;regn;Y
1986-04-28 06:00:01;1986-04-29 06:00:00;1986-04-28;regn;Y
1986-05-11 06:00:01;1986-05-12 06:00:00;1986-05-11;regn;Y
1986-05-12 06:00:01;1986-05-13 06:00:00;1986-05-12;regn;Y
1986-05-19 06:00:01;1986-05-20 06:00:00;1986-05-19;regn;Y
1986-05-21 06:00:01;1986-05-22 06:00:00;1986-05-21;regn;Y
1986-05-25 06:00:01;1986-05-26 06:00:00;1986-05-25;regn;Y
1986-05-27 06:00:01;1986-05-28 06:00:00;1986-05-27;regn;Y
1986-09-11 06:00:01;1986-09-12 06:00:00;1986-09-11;småhagel;Y
1986-11-12 06:00:01;1986-11-13 06:00:00;1986-11-12;duggregn;Y
1986-11-12 06:00:01;1986-11-13 06:00:00;1986-11-12;regnskurar;Y
1986-11-19 06:00:01;1986-11-20 06:00:00;1986-11-19;regn;Y
1986-11-20 06:00:01;1986-11-21 06:00:00;1986-11-20;duggregn;Y
1986-12-14 06:00:01;1986-12-15 06:00:00;1986-12-14;snowfall;Y
1986-12-16 06:00:01;1986-12-17 06:00:00;1986-12-16;snowfall;Y
1986-12-17 06:00:01;1986-12-18 06:00:00;1986-12-17;snowfall;Y
1986-12-18 06:00:01;1986-12-19 06:00:00;1986-12-18;snowfall;Y
1986-12-21 06:00:01;1986-12-22 06:00:00;1986-12-21;snowfall;Y
1986-12-28 06:00:01;1986-12-29 06:00:00;1986-12-28;snowfall;Y
1986-12-29 06:00:01;1986-12-30 06:00:00;1986-12-29;snowfall;Y
1987-01-04 06:00:01;1987-01-05 06:00:00;1987-01-04;snowfall;Y
1987-01-20 06:00:01;1987-01-21 06:00:00;1987-01-20;snowfall;Y
1987-01-25 06:00:01;1987-01-26 06:00:00;1987-01-25;snowfall;Y
1987-01-27 06:00:01;1987-01-28 06:00:00;1987-01-27;snowfall;Y
1987-02-05 06:00:01;1987-02-06 06:00:00;1987-02-05;snowfall;Y
1987-02-05 06:00:01;1987-02-06 06:00:00;1987-02-05;regn;Y
1987-02-10 06:00:01;1987-02-11 06:00:00;1987-02-10;snowfall;Y
1987-02-10 06:00:01;1987-02-11 06:00:00;1987-02-10;snöblandat regn;Y
1987-02-12 06:00:01;1987-02-13 06:00:00;1987-02-12;snowfall;Y
1987-02-13 06:00:01;1987-02-14 06:00:00;1987-02-13;regn;Y
1987-02-15 06:00:01;1987-02-16 06:00:00;1987-02-15;regn;Y
1987-02-16 06:00:01;1987-02-17 06:00:00;1987-02-16;snowfall;Y
1987-02-17 06:00:01;1987-02-18 06:00:00;1987-02-17;snowfall;Y
1987-03-03 06:00:01;1987-03-04 06:00:00;1987-03-03;snowfall;Y
1987-03-18 06:00:01;1987-03-19 06:00:00;1987-03-18;snowfall;Y
1987-03-19 06:00:01;1987-03-20 06:00:00;1987-03-19;snowfall;Y
1987-03-25 06:00:01;1987-03-26 06:00:00;1987-03-25;snowfall;Y
1987-03-26 06:00:01;1987-03-27 06:00:00;1987-03-26;regn;Y
1987-03-27 06:00:01;1987-03-28 06:00:00;1987-03-27;regn;Y
1987-03-28 06:00:01;1987-03-29 06:00:00;1987-03-28;regn;Y
1987-03-29 06:00:01;1987-03-30 06:00:00;1987-03-29;regn;Y
1987-04-01 06:00:01;1987-04-02 06:00:00;1987-04-01;snöblandat regn;Y
1987-04-12 06:00:01;1987-04-13 06:00:00;1987-04-12;duggregn;Y
1987-04-13 06:00:01;1987-04-14 06:00:00;1987-04-13;duggregn;Y
1987-04-15 06:00:01;1987-04-16 06:00:00;1987-04-15;regn;Y
1987-05-05 06:00:01;1987-05-06 06:00:00;1987-05-05;regnskurar;Y
1987-05-06 06:00:01;1987-05-07 06:00:00;1987-05-06;regnskurar;Y
1987-05-11 06:00:01;1987-05-12 06:00:00;1987-05-11;regn;Y
1987-05-12 06:00:01;1987-05-13 06:00:00;1987-05-12;duggregn;Y
1987-05-17 06:00:01;1987-05-18 06:00:00;1987-05-17;duggregn;Y
1987-05-18 06:00:01;1987-05-19 06:00:00;1987-05-18;duggregn;Y
1987-05-19 06:00:01;1987-05-20 06:00:00;1987-05-19;regn;Y
1987-05-20 06:00:01;1987-05-21 06:00:00;1987-05-20;regn;Y
1987-06-01 06:00:01;1987-06-02 06:00:00;1987-06-01;regn;Y
1987-06-02 06:00:01;1987-06-03 06:00:00;1987-06-02;duggregn;Y
1987-06-03 06:00:01;1987-06-04 06:00:00;1987-06-03;regn;Y
1987-06-11 06:00:01;1987-06-12 06:00:00;1987-06-11;regn;Y
1987-06-15 06:00:01;1987-06-16 06:00:00;1987-06-15;regn;Y
1987-06-29 06:00:01;1987-06-30 06:00:00;1987-06-29;regn;Y
1987-07-08 06:00:01;1987-07-09 06:00:00;1987-07-08;regnskurar;Y
1987-07-26 06:00:01;1987-07-27 06:00:00;1987-07-26;regnskurar;Y
1987-08-19 06:00:01;1987-08-20 06:00:00;1987-08-19;regnskurar;Y
1987-08-27 06:00:01;1987-08-28 06:00:00;1987-08-27;regn;Y
1987-09-28 06:00:01;1987-09-29 06:00:00;1987-09-28;duggregn;Y
1987-10-06 06:00:01;1987-10-07 06:00:00;1987-10-06;duggregn;Y
1987-10-22 06:00:01;1987-10-23 06:00:00;1987-10-22;regn;Y
1987-11-12 06:00:01;1987-11-13 06:00:00;1987-11-12;regn;Y
1987-11-19 06:00:01;1987-11-20 06:00:00;1987-11-19;regn;Y
1987-11-22 06:00:01;1987-11-23 06:00:00;1987-11-22;regn;Y
1987-11-23 06:00:01;1987-11-24 06:00:00;1987-11-23;regn;Y
1987-11-25 06:00:01;1987-11-26 06:00:00;1987-11-25;snöblandat regn;Y
1987-11-29 06:00:01;1987-11-30 06:00:00;1987-11-29;snowfall;Y
1987-12-08 06:00:01;1987-12-09 06:00:00;1987-12-08;snowfall;Y
1987-12-09 06:00:01;1987-12-10 06:00:00;1987-12-09;regn;Y
1987-12-14 06:00:01;1987-12-15 06:00:00;1987-12-14;snowfall;Y
1987-12-20 06:00:01;1987-12-21 06:00:00;1987-12-20;duggregn;Y
1987-12-21 06:00:01;1987-12-22 06:00:00;1987-12-21;snowfall;Y
1987-12-29 06:00:01;1987-12-30 06:00:00;1987-12-29;regn;Y
1988-01-06 06:00:01;1988-01-07 06:00:00;1988-01-06;snöblandat regn;Y
1988-01-11 06:00:01;1988-01-12 06:00:00;1988-01-11;snöblandat regn;Y
1988-01-18 06:00:01;1988-01-19 06:00:00;1988-01-18;snöblandat regn;Y
1988-01-25 06:00:01;1988-01-26 06:00:00;1988-01-25;snowfall;Y
1988-01-26 06:00:01;1988-01-27 06:00:00;1988-01-26;snowfall;Y
1988-01-28 06:00:01;1988-01-29 06:00:00;1988-01-28;snowfall;Y
1988-01-31 06:00:01;1988-02-01 06:00:00;1988-01-31;snowfall;Y
1988-02-14 06:00:01;1988-02-15 06:00:00;1988-02-14;regn;Y
1988-02-17 06:00:01;1988-02-18 06:00:00;1988-02-17;snowfall;Y
1988-02-22 06:00:01;1988-02-23 06:00:00;1988-02-22;snowfall;Y
1988-02-23 06:00:01;1988-02-24 06:00:00;1988-02-23;snowfall;Y
1988-02-28 06:00:01;1988-02-29 06:00:00;1988-02-28;snowfall;Y
1988-03-03 06:00:01;1988-03-04 06:00:00;1988-03-03;snowfall;Y
1988-03-07 06:00:01;1988-03-08 06:00:00;1988-03-07;snowfall;Y
1988-03-08 06:00:01;1988-03-09 06:00:00;1988-03-08;snowfall;Y
1988-03-09 06:00:01;1988-03-10 06:00:00;1988-03-09;snowfall;Y
1988-03-21 06:00:01;1988-03-22 06:00:00;1988-03-21;snowfall;Y
1988-03-22 06:00:01;1988-03-23 06:00:00;1988-03-22;snowfall;Y
1988-03-24 06:00:01;1988-03-25 06:00:00;1988-03-24;snowfall;Y
1988-03-27 06:00:01;1988-03-28 06:00:00;1988-03-27;snöblandat regn;Y
1988-03-29 06:00:01;1988-03-30 06:00:00;1988-03-29;snöblandat regn;Y
1988-03-30 06:00:01;1988-03-31 06:00:00;1988-03-30;snöblandat regn;Y
1988-04-17 06:00:01;1988-04-18 06:00:00;1988-04-17;snowfall;Y
1988-04-19 06:00:01;1988-04-20 06:00:00;1988-04-19;regn;Y
1988-04-19 06:00:01;1988-04-20 06:00:00;1988-04-19;snöbyar;Y
1988-04-20 06:00:01;1988-04-21 06:00:00;1988-04-20;regn;Y
1988-04-20 06:00:01;1988-04-21 06:00:00;1988-04-20;snowfall;Y
1988-04-25 06:00:01;1988-04-26 06:00:00;1988-04-25;snowfall;Y
1988-05-04 06:00:01;1988-05-05 06:00:00;1988-05-04;regnskurar;Y
1988-05-04 06:00:01;1988-05-05 06:00:00;1988-05-04;regn;Y
1988-05-31 06:00:01;1988-06-01 06:00:00;1988-05-31;regn;Y
1988-06-01 06:00:01;1988-06-02 06:00:00;1988-06-01;regn;Y
1988-06-02 06:00:01;1988-06-03 06:00:00;1988-06-02;duggregn;Y
1988-06-07 06:00:01;1988-06-08 06:00:00;1988-06-07;regn;Y
1988-06-08 06:00:01;1988-06-09 06:00:00;1988-06-08;regn;Y
1988-06-19 06:00:01;1988-06-20 06:00:00;1988-06-19;duggregn;Y
1988-06-21 06:00:01;1988-06-22 06:00:00;1988-06-21;regn;Y
1988-06-22 06:00:01;1988-06-23 06:00:00;1988-06-22;regn;Y
1988-06-28 06:00:01;1988-06-29 06:00:00;1988-06-28;regn;Y
1988-07-24 06:00:01;1988-07-25 06:00:00;1988-07-24;regn;Y
1988-07-25 06:00:01;1988-07-26 06:00:00;1988-07-25;regn;Y
1988-07-26 06:00:01;1988-07-27 06:00:00;1988-07-26;regn;Y
1988-08-02 06:00:01;1988-08-03 06:00:00;1988-08-02;regn;Y
1988-08-03 06:00:01;1988-08-04 06:00:00;1988-08-03;duggregn;Y
1988-08-14 06:00:01;1988-08-15 06:00:00;1988-08-14;regn;Y
1988-09-01 06:00:01;1988-09-02 06:00:00;1988-09-01;regn;Y
1988-09-11 06:00:01;1988-09-12 06:00:00;1988-09-11;regn;Y
1988-09-12 06:00:01;1988-09-13 06:00:00;1988-09-12;regn;Y
1988-09-25 06:00:01;1988-09-26 06:00:00;1988-09-25;regn;Y
1988-09-27 06:00:01;1988-09-28 06:00:00;1988-09-27;duggregn;Y
1988-09-28 06:00:01;1988-09-29 06:00:00;1988-09-28;regn;Y
1988-10-06 06:00:01;1988-10-07 06:00:00;1988-10-06;regn;Y
1988-10-09 06:00:01;1988-10-10 06:00:00;1988-10-09;regn;Y
1988-10-26 06:00:01;1988-10-27 06:00:00;1988-10-26;regn;Y
1988-10-27 06:00:01;1988-10-28 06:00:00;1988-10-27;regn;Y
1988-11-14 06:00:01;1988-11-15 06:00:00;1988-11-14;snöblandat regn;Y
1988-11-16 06:00:01;1988-11-17 06:00:00;1988-11-16;snowfall;Y
1988-11-17 06:00:01;1988-11-18 06:00:00;1988-11-17;snowfall;Y
1988-11-28 06:00:01;1988-11-29 06:00:00;1988-11-28;snowfall;Y
1988-11-29 06:00:01;1988-11-30 06:00:00;1988-11-29;snowfall;Y
1988-12-13 06:00:01;1988-12-14 06:00:00;1988-12-13;snowfall;Y
1988-12-18 06:00:01;1988-12-19 06:00:00;1988-12-18;snowfall;Y
1988-12-22 06:00:01;1988-12-23 06:00:00;1988-12-22;snöblandat regn;Y
1988-12-26 06:00:01;1988-12-27 06:00:00;1988-12-26;regn;Y
1988-12-26 06:00:01;1988-12-27 06:00:00;1988-12-26;snowfall;Y
1988-12-29 06:00:01;1988-12-30 06:00:00;1988-12-29;regn;Y
1989-01-12 06:00:01;1989-01-13 06:00:00;1989-01-12;regn;Y
1989-01-23 06:00:01;1989-01-24 06:00:00;1989-01-23;snowfall;Y
1989-02-07 06:00:01;1989-02-08 06:00:00;1989-02-07;regn;Y
1989-02-13 06:00:01;1989-02-14 06:00:00;1989-02-13;snöblandat regn;Y
1989-02-16 06:00:01;1989-02-17 06:00:00;1989-02-16;snowfall;Y
1989-02-23 06:00:01;1989-02-24 06:00:00;1989-02-23;snöblandat regn;Y
1989-02-26 06:00:01;1989-02-27 06:00:00;1989-02-26;regn;Y
1989-03-16 06:00:01;1989-03-17 06:00:00;1989-03-16;duggregn;Y
1989-03-22 06:00:01;1989-03-23 06:00:00;1989-03-22;duggregn;Y
1989-03-30 06:00:01;1989-03-31 06:00:00;1989-03-30;duggregn;Y
1989-04-02 06:00:01;1989-04-03 06:00:00;1989-04-02;snowfall;Y
1989-05-30 06:00:01;1989-05-31 06:00:00;1989-05-30;regn;Y
1989-06-20 06:00:01;1989-06-21 06:00:00;1989-06-20;regn;Y
1989-07-09 06:00:01;1989-07-10 06:00:00;1989-07-09;regn;Y
1990-11-22 06:00:01;1990-11-23 06:00:00;1990-11-22;snowfall;Y
1992-08-27 06:00:01;1992-08-28 06:00:00;1992-08-27;regn;Y
1994-01-02 06:00:01;1994-01-03 06:00:00;1994-01-02;snowfall;Y
1994-01-04 06:00:01;1994-01-05 06:00:00;1994-01-04;snowfall;Y
1994-01-06 06:00:01;1994-01-07 06:00:00;1994-01-06;duggregn;Y
1994-01-11 06:00:01;1994-01-12 06:00:00;1994-01-11;regn;Y
1994-01-12 06:00:01;1994-01-13 06:00:00;1994-01-12;regn;Y
1994-01-19 06:00:01;1994-01-20 06:00:00;1994-01-19;snowfall;Y
1994-01-23 06:00:01;1994-01-24 06:00:00;1994-01-23;snowfall;Y
1994-01-25 06:00:01;1994-01-26 06:00:00;1994-01-25;snowfall;Y
1994-01-26 06:00:01;1994-01-27 06:00:00;1994-01-26;snowfall;Y
1994-01-27 06:00:01;1994-01-28 06:00:00;1994-01-27;snowfall;Y
1994-01-30 06:00:01;1994-01-31 06:00:00;1994-01-30;snowfall;Y
1994-01-31 06:00:01;1994-02-01 06:00:00;1994-01-31;snowfall;Y
1994-02-01 06:00:01;1994-02-02 06:00:00;1994-02-01;snowfall;Y
1994-02-02 06:00:01;1994-02-03 06:00:00;1994-02-02;snowfall;Y
1994-02-03 06:00:01;1994-02-04 06:00:00;1994-02-03;snowfall;Y
1994-02-08 06:00:01;1994-02-09 06:00:00;1994-02-08;snowfall;Y
1994-02-09 06:00:01;1994-02-10 06:00:00;1994-02-09;snowfall;Y
1994-02-10 06:00:01;1994-02-11 06:00:00;1994-02-10;snowfall;Y
1994-02-22 06:00:01;1994-02-23 06:00:00;1994-02-22;snowfall;Y
1994-02-23 06:00:01;1994-02-24 06:00:00;1994-02-23;snowfall;Y
1994-05-17 06:00:01;1994-05-18 06:00:00;1994-05-17;regn;Y
1994-05-25 06:00:01;1994-05-26 06:00:00;1994-05-25;regnskurar;Y
1995-01-08 06:00:01;1995-01-09 06:00:00;1995-01-08;snowfall;Y
1995-01-09 06:00:01;1995-01-10 06:00:00;1995-01-09;snowfall;Y
1995-01-10 06:00:01;1995-01-11 06:00:00;1995-01-10;snowfall;Y
1995-01-11 06:00:01;1995-01-12 06:00:00;1995-01-11;snowfall;Y
1995-01-12 06:00:01;1995-01-13 06:00:00;1995-01-12;snowfall;Y
1995-01-22 06:00:01;1995-01-23 06:00:00;1995-01-22;snowfall;Y
1995-01-23 06:00:01;1995-01-24 06:00:00;1995-01-23;snowfall;Y
1995-01-24 06:00:01;1995-01-25 06:00:00;1995-01-24;snowfall;Y
1995-01-29 06:00:01;1995-01-30 06:00:00;1995-01-29;snowfall;Y
1995-01-31 06:00:01;1995-02-01 06:00:00;1995-01-31;snowfall;Y
1996-02-04 06:00:01;1996-02-05 06:00:00;1996-02-04;snowfall;Y
1996-02-08 06:00:01;1996-02-09 06:00:00;1996-02-08;snowfall;Y
1996-02-11 06:00:01;1996-02-12 06:00:00;1996-02-11;snowfall;Y
1996-02-12 06:00:01;1996-02-13 06:00:00;1996-02-12;snowfall;Y
1996-02-15 06:00:01;1996-02-16 06:00:00;1996-02-15;snowfall;Y
1996-02-22 06:00:01;1996-02-23 06:00:00;1996-02-22;snowfall;Y
1996-02-25 06:00:01;1996-02-26 06:00:00;1996-02-25;regn;Y
1996-02-26 06:00:01;1996-02-27 06:00:00;1996-02-26;regn;Y
1996-02-28 06:00:01;1996-02-29 06:00:00;1996-02-28;snöhagel;Y
1996-03-06 06:00:01;1996-03-07 06:00:00;1996-03-06;snowfall;Y
1996-03-26 06:00:01;1996-03-27 06:00:00;1996-03-26;snowfall;Y
1996-03-27 06:00:01;1996-03-28 06:00:00;1996-03-27;snöblandat regn;Y
1996-03-28 06:00:01;1996-03-29 06:00:00;1996-03-28;snöblandat regn;Y
1996-04-24 06:00:01;1996-04-25 06:00:00;1996-04-24;regn;Y
1996-04-25 06:00:01;1996-04-26 06:00:00;1996-04-25;regn;Y
1996-05-05 06:00:01;1996-05-06 06:00:00;1996-05-05;regn;Y
1996-05-06 06:00:01;1996-05-07 06:00:00;1996-05-06;regn;Y
1996-05-14 06:00:01;1996-05-15 06:00:00;1996-05-14;regn;Y
1996-05-27 06:00:01;1996-05-28 06:00:00;1996-05-27;regn;Y
1996-05-28 06:00:01;1996-05-29 06:00:00;1996-05-28;regn;Y
1996-05-29 06:00:01;1996-05-30 06:00:00;1996-05-29;regn;Y
1996-06-12 06:00:01;1996-06-13 06:00:00;1996-06-12;regn;Y
1996-06-13 06:00:01;1996-06-14 06:00:00;1996-06-13;regn;Y
1996-06-17 06:00:01;1996-06-18 06:00:00;1996-06-17;regn;Y
1996-06-19 06:00:01;1996-06-20 06:00:00;1996-06-19;regn;Y
1996-07-25 06:00:01;1996-07-26 06:00:00;1996-07-25;regn;Y
1996-07-31 06:00:01;1996-08-01 06:00:00;1996-07-31;regn;Y
1996-08-01 06:00:01;1996-08-02 06:00:00;1996-08-01;regn;Y
1996-08-25 06:00:01;1996-08-26 06:00:00;1996-08-25;regn;Y
1996-08-26 06:00:01;1996-08-27 06:00:00;1996-08-26;regn;Y
1996-08-29 06:00:01;1996-08-30 06:00:00;1996-08-29;regn;Y
1996-10-31 06:00:01;1996-11-01 06:00:00;1996-10-31;regn;Y
1996-11-04 06:00:01;1996-11-05 06:00:00;1996-11-04;regn;Y
1996-11-05 06:00:01;1996-11-06 06:00:00;1996-11-05;regn;Y
1996-11-12 06:00:01;1996-11-13 06:00:00;1996-11-12;regn;Y
1996-11-18 06:00:01;1996-11-19 06:00:00;1996-11-18;regn;Y
1996-11-28 06:00:01;1996-11-29 06:00:00;1996-11-28;snowfall;Y
1996-12-03 06:00:01;1996-12-04 06:00:00;1996-12-03;regn;Y
1996-12-04 06:00:01;1996-12-05 06:00:00;1996-12-04;regn;Y
1996-12-05 06:00:01;1996-12-06 06:00:00;1996-12-05;regn;Y
1996-12-12 06:00:01;1996-12-13 06:00:00;1996-12-12;snowfall;Y
1997-01-08 06:00:01;1997-01-09 06:00:00;1997-01-08;snowfall;Y
1997-03-25 06:00:01;1997-03-26 06:00:00;1997-03-25;snöblandat regn;Y
1997-06-29 06:00:01;1997-06-30 06:00:00;1997-06-29;regn;Y
2000-05-10 06:00:01;2000-05-11 06:00:00;2000-05-10;regn;Y
2000-05-18 06:00:01;2000-05-19 06:00:00;2000-05-18;regn;Y
2000-05-22 06:00:01;2000-05-23 06:00:00;2000-05-22;småhagel;Y
2000-12-26 06:00:01;2000-12-27 06:00:00;2000-12-26;snowfall;Y
2000-12-27 06:00:01;2000-12-28 06:00:00;2000-12-27;snowfall;Y
2000-12-28 06:00:01;2000-12-29 06:00:00;2000-12-28;snowfall;Y
2000-12-31 06:00:01;2001-01-01 06:00:00;2000-12-31;snowfall;Y
2009-11-23 06:00:01;2009-11-24 06:00:00;2009-11-23;kornsnö;Y
2015-01-18 06:00:01;2015-01-19 06:00:00;2015-01-18;snowfall;G
2019-11-26 06:00:01;2019-11-27 06:00:00;2019-11-26;duggregn;G
2019-11-28 06:00:01;2019-11-29 06:00:00;2019-11-28;snowfall;G
2019-11-29 06:00:01;2019-11-30 06:00:00;2019-11-29;snowfall;G
2019-12-03 06:00:01;2019-12-04 06:00:00;2019-12-03;snöblandat regn;G
2019-12-05 06:00:01;2019-12-06 06:00:00;2019-12-05;regnskurar;G
2019-12-06 06:00:01;2019-12-07 06:00:00;2019-12-06;regn;G
2019-12-07 06:00:01;2019-12-08 06:00:00;2019-12-07;regn;G
2019-12-08 06:00:01;2019-12-09 06:00:00;2019-12-08;regn;G
2019-12-09 06:00:01;2019-12-10 06:00:00;2019-12-09;snowfall;G
2019-12-10 06:00:01;2019-12-11 06:00:00;2019-12-10;regn;G
2019-12-11 06:00:01;2019-12-12 06:00:00;2019-12-11;regn;G
2019-12-12 06:00:01;2019-12-13 06:00:00;2019-12-12;regn;G
2019-12-13 06:00:01;2019-12-14 06:00:00;2019-12-13;regn;G
2019-12-15 06:00:01;2019-12-16 06:00:00;2019-12-15;regn;G
2019-12-16 06:00:01;2019-12-17 06:00:00;2019-12-16;regn;G
2019-12-17 06:00:01;2019-12-18 06:00:00;2019-12-17;regn;G
2019-12-18 06:00:01;2019-12-19 06:00:00;2019-12-18;snöblandat regn;G
2019-12-20 06:00:01;2019-12-21 06:00:00;2019-12-20;duggregn;G
2019-12-21 06:00:01;2019-12-22 06:00:00;2019-12-21;duggregn;G
2019-12-24 06:00:01;2019-12-25 06:00:00;2019-12-24;regn;G
2019-12-25 06:00:01;2019-12-26 06:00:00;2019-12-25;snöblandat regn;G
2019-12-26 06:00:01;2019-12-27 06:00:00;2019-12-26;snöblandat regn;G
2019-12-28 06:00:01;2019-12-29 06:00:00;2019-12-28;snowfall;G
2020-01-05 06:00:01;2020-01-06 06:00:00;2020-01-05;snöblandat regn;G
2020-01-12 06:00:01;2020-01-13 06:00:00;2020-01-12;duggregn;G
2020-01-13 06:00:01;2020-01-14 06:00:00;2020-01-13;duggregn;G
2020-01-14 06:00:01;2020-01-15 06:00:00;2020-01-14;duggregn;G
2020-01-15 06:00:01;2020-01-16 06:00:00;2020-01-15;duggregn;G
2020-01-29 06:00:01;2020-01-30 06:00:00;2020-01-29;duggregn;G
2020-01-31 06:00:01;2020-02-01 06:00:00;2020-01-31;duggregn;G
2020-02-08 06:00:01;2020-02-09 06:00:00;2020-02-08;duggregn;G
2020-02-09 06:00:01;2020-02-10 06:00:00;2020-02-09;regn;G
2020-02-16 06:00:01;2020-02-17 06:00:00;2020-02-16;regn;G
2020-02-20 06:00:01;2020-02-21 06:00:00;2020-02-20;duggregn;G
2020-02-25 06:00:01;2020-02-26 06:00:00;2020-02-25;snöbyar;G
2020-02-26 06:00:01;2020-02-27 06:00:00;2020-02-26;snowfall;G
2020-02-27 06:00:01;2020-02-28 06:00:00;2020-02-27;snowfall;G
2020-02-29 06:00:01;2020-03-01 06:00:00;2020-02-29;regn;G
2020-03-02 06:00:01;2020-03-03 06:00:00;2020-03-02;duggregn;G
2020-03-03 06:00:01;2020-03-04 06:00:00;2020-03-03;regn;G
2020-03-04 06:00:01;2020-03-05 06:00:00;2020-03-04;regn;G
2020-03-05 06:00:01;2020-03-06 06:00:00;2020-03-05;regn;G
2020-03-10 06:00:01;2020-03-11 06:00:00;2020-03-10;regnskurar;G
2020-03-12 06:00:01;2020-03-13 06:00:00;2020-03-12;regnskurar;G
2020-03-15 06:00:01;2020-03-16 06:00:00;2020-03-15;duggregn;G
2020-04-02 06:00:01;2020-04-03 06:00:00;2020-04-02;snöhagel;G
2020-04-02 06:00:01;2020-04-03 06:00:00;2020-04-02;snöblandat regn;G
2020-04-11 06:00:01;2020-04-12 06:00:00;2020-04-11;duggregn;G
2020-04-27 06:00:01;2020-04-28 06:00:00;2020-04-27;regn;G
2020-05-03 06:00:01;2020-05-04 06:00:00;2020-05-03;regn;G
2020-05-04 06:00:01;2020-05-05 06:00:00;2020-05-04;regn;G
2020-05-05 06:00:01;2020-05-06 06:00:00;2020-05-05;regnskurar;G
2020-05-10 06:00:01;2020-05-11 06:00:00;2020-05-10;regnskurar;G
2020-05-23 06:00:01;2020-05-24 06:00:00;2020-05-23;regn;G
2020-06-16 06:00:01;2020-06-17 06:00:00;2020-06-16;regn;G
2020-06-28 06:00:01;2020-06-29 06:00:00;2020-06-28;regn;G
2020-07-03 06:00:01;2020-07-04 06:00:00;2020-07-03;regn;G
2020-07-05 06:00:01;2020-07-06 06:00:00;2020-07-05;regn;G
2020-07-06 06:00:01;2020-07-07 06:00:00;2020-07-06;regnskurar;G
2020-07-19 06:00:01;2020-07-20 06:00:00;2020-07-19;duggregn;G
2020-07-20 06:00:01;2020-07-21 06:00:00;2020-07-20;duggregn;G
2020-07-26 06:00:01;2020-07-27 06:00:00;2020-07-26;regn;G
2020-08-30 06:00:01;2020-08-31 06:00:00;2020-08-30;regnskurar;G
2020-08-31 06:00:01;2020-09-01 06:00:00;2020-08-31;regn;G
2020-09-02 06:00:01;2020-09-03 06:00:00;2020-09-02;regn;G
2020-09-04 06:00:01;2020-09-05 06:00:00;2020-09-04;regnskurar;G
2020-09-07 06:00:01;2020-09-08 06:00:00;2020-09-07;regn;G
2020-09-13 06:00:01;2020-09-14 06:00:00;2020-09-13;regn;G
2020-09-24 06:00:01;2020-09-25 06:00:00;2020-09-24;regn;G
2020-09-25 06:00:01;2020-09-26 06:00:00;2020-09-25;duggregn;G
2020-10-03 06:00:01;2020-10-04 06:00:00;2020-10-03;regn;G
2020-10-05 06:00:01;2020-10-06 06:00:00;2020-10-05;duggregn;G
2020-10-09 06:00:01;2020-10-10 06:00:00;2020-10-09;regnskurar;G
2020-10-10 06:00:01;2020-10-11 06:00:00;2020-10-10;regnskurar;G
2020-10-16 06:00:01;2020-10-17 06:00:00;2020-10-16;regn;G
2020-10-20 06:00:01;2020-10-21 06:00:00;2020-10-20;regn;G
2020-10-21 06:00:01;2020-10-22 06:00:00;2020-10-21;duggregn;G
2020-10-22 06:00:01;2020-10-23 06:00:00;2020-10-22;regn;G
2020-10-23 06:00:01;2020-10-24 06:00:00;2020-10-23;regn;G
2020-10-31 06:00:01;2020-11-01 06:00:00;2020-10-31;duggregn;G
2020-11-01 06:00:01;2020-11-02 06:00:00;2020-11-01;duggregn;G
2020-11-13 06:00:01;2020-11-14 06:00:00;2020-11-13;regnskurar;G
2020-11-18 06:00:01;2020-11-19 06:00:00;2020-11-18;regn;G
2020-11-20 06:00:01;2020-11-21 06:00:00;2020-11-20;duggregn;G
2020-11-25 06:00:01;2020-11-26 06:00:00;2020-11-25;duggregn;G
2020-12-04 06:00:01;2020-12-05 06:00:00;2020-12-04;regn;G
